Objectid ,Straat ,Type_en_merk ,Aantal ,geo_shape,geo_point_2d,neighbourhood,avg_income
7860,Spinnerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.475892518577642, 51.449198244461115], ""type"": ""Point""}","51.449198244461115, 5.475892518577642",Gildebuurt,"35,1"
7861,Spinnerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.47585944466622, 51.44915387553588], ""type"": ""Point""}","51.44915387553588, 5.47585944466622",Gildebuurt,"35,1"
7863,Spinnerstraat,Parkeerplaats Gehandicapten,1.0,"{""coordinates"": [5.4757653676962095, 51.449055646203064], ""type"": ""Point""}","51.449055646203064, 5.4757653676962095",Gildebuurt,"35,1"
7865,Spinnerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.475630597006272, 51.44890829679213], ""type"": ""Point""}","51.44890829679213, 5.475630597006272",Gildebuurt,"35,1"
7874,Anna Bijnsweg,Parkeerplaats,1.0,"{""coordinates"": [5.486050654608872, 51.426569832182295], ""type"": ""Point""}","51.426569832182295, 5.486050654608872",Looiakkers,"42,7"
8123,Edenstraat,Parkeerplaats Gehandicapten,1.0,"{""coordinates"": [5.4749372623894335, 51.433385550314675], ""type"": ""Point""}","51.433385550314675, 5.4749372623894335",Schrijversbuurt,"52,4"
8126,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.472180216014329, 51.432255184649414], ""type"": ""Point""}","51.432255184649414, 5.472180216014329",Schrijversbuurt,"52,4"
8131,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.4721054038714385, 51.43185803852784], ""type"": ""Point""}","51.43185803852784, 5.4721054038714385",Schrijversbuurt,"52,4"
8134,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.4720232162469395, 51.43153056897561], ""type"": ""Point""}","51.43153056897561, 5.4720232162469395",Schrijversbuurt,"52,4"
8137,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.471998603104419, 51.43137884003199], ""type"": ""Point""}","51.43137884003199, 5.471998603104419",Schrijversbuurt,"52,4"
8145,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.472035958365611, 51.43204928735822], ""type"": ""Point""}","51.43204928735822, 5.472035958365611",Schrijversbuurt,"52,4"
8151,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.472114050777858, 51.43243197733057], ""type"": ""Point""}","51.43243197733057, 5.472114050777858",Schrijversbuurt,"52,4"
8400,Acaciastraat,Parkeerplaats,1.0,"{""coordinates"": [5.456043214054284, 51.44473452060908], ""type"": ""Point""}","51.44473452060908, 5.456043214054284",Schoot,"37,2"
8407,Guldenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.4920808284574845, 51.43528361028441], ""type"": ""Point""}","51.43528361028441, 5.4920808284574845",Irisbuurt,"45,1"
8408,Guldenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.49203026505361, 51.43526529194846], ""type"": ""Point""}","51.43526529194846, 5.49203026505361",Irisbuurt,"45,1"
8410,Guldenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.491929138367797, 51.43522865521058], ""type"": ""Point""}","51.43522865521058, 5.491929138367797",Irisbuurt,"45,1"
8411,Guldenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.49187857506523, 51.43521032781996], ""type"": ""Point""}","51.43521032781996, 5.49187857506523",Irisbuurt,"45,1"
8653,Akkerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.474734408990905, 51.432853276812196], ""type"": ""Point""}","51.432853276812196, 5.474734408990905",Schrijversbuurt,"52,4"
8659,Akkerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.474359915199778, 51.432628634222326], ""type"": ""Point""}","51.432628634222326, 5.474359915199778",Schrijversbuurt,"52,4"
8665,Akkerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.4749783688995155, 51.43298538841131], ""type"": ""Point""}","51.43298538841131, 5.4749783688995155",Schrijversbuurt,"52,4"
8671,Akkerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.47482211501206, 51.43280063604966], ""type"": ""Point""}","51.43280063604966, 5.47482211501206",Schrijversbuurt,"52,4"
7877,Anna Bijnsweg,Parkeerplaats,1.0,"{""coordinates"": [5.485644962083108, 51.42661615570151], ""type"": ""Point""}","51.42661615570151, 5.485644962083108",Looiakkers,"42,7"
7880,Anna Bijnsweg,Parkeerplaats,1.0,"{""coordinates"": [5.4853848090759465, 51.426644914433176], ""type"": ""Point""}","51.426644914433176, 5.4853848090759465",Looiakkers,"42,7"
7882,Maria Stuartstraat,Parkeerplaats,1.0,"{""coordinates"": [5.469764609218915, 51.434958295510526], ""type"": ""Point""}","51.434958295510526, 5.469764609218915","Eliasterrein, Vonderkwartier","47,9"
7884,Maria Stuartstraat,Parkeerplaats,1.0,"{""coordinates"": [5.469795139262675, 51.43500774211773], ""type"": ""Point""}","51.43500774211773, 5.469795139262675","Eliasterrein, Vonderkwartier","47,9"
7886,Maria Stuartstraat,Parkeerplaats,1.0,"{""coordinates"": [5.469639877819504, 51.43499833859373], ""type"": ""Point""}","51.43499833859373, 5.469639877819504","Eliasterrein, Vonderkwartier","47,9"
8162,Hoogstraat,Parkeerplaats,1.0,"{""coordinates"": [5.470861111070459, 51.43276365906553], ""type"": ""Point""}","51.43276365906553, 5.470861111070459",Schrijversbuurt,"52,4"
8168,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.471928926637691, 51.4316468702685], ""type"": ""Point""}","51.4316468702685, 5.471928926637691",Schrijversbuurt,"52,4"
8169,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.471920796019041, 51.43175208867469], ""type"": ""Point""}","51.43175208867469, 5.471920796019041",Schrijversbuurt,"52,4"
8173,St Catharinastraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.471552910720882, 51.43686532026955], ""type"": ""Point""}","51.43686532026955, 5.471552910720882",Bergen,"45,8"
8175,Vlierstraat,Parkeerplaats,1.0,"{""coordinates"": [5.45546548289273, 51.44332009776524], ""type"": ""Point""}","51.44332009776524, 5.45546548289273",Schoot,"37,2"
8420,Guldenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.491301083444535, 51.434945940234215], ""type"": ""Point""}","51.434945940234215, 5.491301083444535",Irisbuurt,"45,1"
8421,Guldenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.491273237545207, 51.434975690674534], ""type"": ""Point""}","51.434975690674534, 5.491273237545207",Irisbuurt,"45,1"
8431,Guldenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.490994891714532, 51.43527322158702], ""type"": ""Point""}","51.43527322158702, 5.490994891714532",Irisbuurt,"45,1"
8432,Guldenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.490967045421906, 51.43530297195557], ""type"": ""Point""}","51.43530297195557, 5.490967045421906",Irisbuurt,"45,1"
8436,Le Sage ten Broeklaan,Parkeerplaats,1.0,"{""coordinates"": [5.484652625124884, 51.42642417967975], ""type"": ""Point""}","51.42642417967975, 5.484652625124884",Looiakkers,"42,7"
8438,Le Sage ten Broeklaan,Parkeerplaats,1.0,"{""coordinates"": [5.484623104200171, 51.42631554920045], ""type"": ""Point""}","51.42631554920045, 5.484623104200171",Looiakkers,"42,7"
8440,Le Sage ten Broeklaan,Parkeerplaats,1.0,"{""coordinates"": [5.484593569018907, 51.42620690973625], ""type"": ""Point""}","51.42620690973625, 5.484593569018907",Looiakkers,"42,7"
8443,Le Sage ten Broeklaan,Parkeerplaats,1.0,"{""coordinates"": [5.484564492463197, 51.42604362768337], ""type"": ""Point""}","51.42604362768337, 5.484564492463197",Looiakkers,"42,7"
8444,Le Sage ten Broeklaan,Parkeerplaats,1.0,"{""coordinates"": [5.484626395398157, 51.42600523917377], ""type"": ""Point""}","51.42600523917377, 5.484626395398157",Looiakkers,"42,7"
8682,Staringstraat,Parkeerplaats,1.0,"{""coordinates"": [5.473348394840752, 51.43179690092834], ""type"": ""Point""}","51.43179690092834, 5.473348394840752",Schrijversbuurt,"52,4"
8683,Staringstraat,Parkeerplaats,1.0,"{""coordinates"": [5.473315676377496, 51.43175688057797], ""type"": ""Point""}","51.43175688057797, 5.473315676377496",Schrijversbuurt,"52,4"
8684,Staringstraat,Parkeerplaats,1.0,"{""coordinates"": [5.473282972334851, 51.431716851218994], ""type"": ""Point""}","51.431716851218994, 5.473282972334851",Schrijversbuurt,"52,4"
8686,Staringstraat,Parkeerplaats Afgekruist,1.0,"{""coordinates"": [5.4732175644390715, 51.43163680146179], ""type"": ""Point""}","51.43163680146179, 5.4732175644390715",Schrijversbuurt,"52,4"
8689,Staringstraat,Parkeerplaats,1.0,"{""coordinates"": [5.4731194530350615, 51.431516731250326], ""type"": ""Point""}","51.431516731250326, 5.4731194530350615",Schrijversbuurt,"52,4"
8690,Staringstraat,Parkeerplaats,1.0,"{""coordinates"": [5.4730867493374085, 51.431476701835415], ""type"": ""Point""}","51.431476701835415, 5.4730867493374085",Schrijversbuurt,"52,4"
8692,Staringstraat,Parkeerplaats,1.0,"{""coordinates"": [5.473021342131576, 51.43139665196632], ""type"": ""Point""}","51.43139665196632, 5.473021342131576",Schrijversbuurt,"52,4"
8695,Staringstraat,Parkeerplaats,1.0,"{""coordinates"": [5.472923231762454, 51.43127658158709], ""type"": ""Point""}","51.43127658158709, 5.472923231762454",Schrijversbuurt,"52,4"
8697,Staringstraat,Parkeerplaats,1.0,"{""coordinates"": [5.472857825131557, 51.43119653162477], ""type"": ""Point""}","51.43119653162477, 5.472857825131557",Schrijversbuurt,"52,4"
8698,Staringstraat,Parkeerplaats,1.0,"{""coordinates"": [5.472825121893885, 51.43115650213531], ""type"": ""Point""}","51.43115650213531, 5.472825121893885",Schrijversbuurt,"52,4"
8701,Staringstraat,Parkeerplaats,1.0,"{""coordinates"": [5.472727012542781, 51.43103642259964], ""type"": ""Point""}","51.43103642259964, 5.472727012542781",Schrijversbuurt,"52,4"
10968,Poirterslaan,Parkeerplaats,1.0,"{""coordinates"": [5.4828629463839444, 51.429813345757964], ""type"": ""Point""}","51.429813345757964, 5.4828629463839444",Elzent-Noord,"70,7"
10969,Poirterslaan,Parkeerplaats,1.0,"{""coordinates"": [5.482635329495662, 51.429727068680066], ""type"": ""Point""}","51.429727068680066, 5.482635329495662",Elzent-Noord,"70,7"
10975,Poirterslaan,Parkeerplaats,1.0,"{""coordinates"": [5.481621143640404, 51.42950216122275], ""type"": ""Point""}","51.42950216122275, 5.481621143640404",Elzent-Noord,"70,7"
10980,Poirterslaan,Parkeerplaats,1.0,"{""coordinates"": [5.480973438289665, 51.42962628814472], ""type"": ""Point""}","51.42962628814472, 5.480973438289665",Elzent-Noord,"70,7"
10981,Poirterslaan,Parkeerplaats,1.0,"{""coordinates"": [5.480893666913404, 51.429657107148884], ""type"": ""Point""}","51.429657107148884, 5.480893666913404",Elzent-Noord,"70,7"
10983,Poirterslaan,Parkeerplaats,1.0,"{""coordinates"": [5.480726755165887, 51.429747187502095], ""type"": ""Point""}","51.429747187502095, 5.480726755165887",Elzent-Noord,"70,7"
10984,Wouter Hollemanplein,Parkeerplaats Afgekruist,1.0,"{""coordinates"": [5.463756650863398, 51.4387416054038], ""type"": ""Point""}","51.4387416054038, 5.463756650863398","Eliasterrein, Vonderkwartier","47,9"
10985,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.46379282276053, 51.43873411021436], ""type"": ""Point""}","51.43873411021436, 5.46379282276053","Eliasterrein, Vonderkwartier","47,9"
10986,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.4638289932075095, 51.43872661501461], ""type"": ""Point""}","51.43872661501461, 5.4638289932075095","Eliasterrein, Vonderkwartier","47,9"
10988,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.463901336942232, 51.43871162457965], ""type"": ""Point""}","51.43871162457965, 5.463901336942232","Eliasterrein, Vonderkwartier","47,9"
10991,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.464009851015399, 51.438689137945296], ""type"": ""Point""}","51.438689137945296, 5.464009851015399","Eliasterrein, Vonderkwartier","47,9"
10992,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.464046022829249, 51.43868164267739], ""type"": ""Point""}","51.43868164267739, 5.464046022829249","Eliasterrein, Vonderkwartier","47,9"
10994,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.464118364983, 51.438666652108935], ""type"": ""Point""}","51.438666652108935, 5.464118364983","Eliasterrein, Vonderkwartier","47,9"
10995,Wouter Hollemanplein,Parkeerplaats Afgekruist,1.0,"{""coordinates"": [5.463805389436562, 51.43883227082831], ""type"": ""Point""}","51.43883227082831, 5.463805389436562","Eliasterrein, Vonderkwartier","47,9"
10997,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.463880289488252, 51.438817517822024], ""type"": ""Point""}","51.438817517822024, 5.463880289488252","Eliasterrein, Vonderkwartier","47,9"
10998,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.463917740214961, 51.43881014130038], ""type"": ""Point""}","51.43881014130038, 5.463917740214961","Eliasterrein, Vonderkwartier","47,9"
11001,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.463918982162658, 51.43837520288906], ""type"": ""Point""}","51.43837520288906, 5.463918982162658","Eliasterrein, Vonderkwartier","47,9"
11223,Lakerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.490931522430505, 51.4394277436364], ""type"": ""Point""}","51.4394277436364, 5.490931522430505",Villapark,"84,9"
11230,Lakerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.490168550539085, 51.43985544391906], ""type"": ""Point""}","51.43985544391906, 5.490168550539085",Villapark,"84,9"
11231,Lakerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.490218845534309, 51.43982305998491], ""type"": ""Point""}","51.43982305998491, 5.490218845534309",Villapark,"84,9"
11236,Lakerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.490470323750701, 51.43966113908601], ""type"": ""Point""}","51.43966113908601, 5.490470323750701",Villapark,"84,9"
11239,Lakerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.489986629837655, 51.43997672432026], ""type"": ""Point""}","51.43997672432026, 5.489986629837655",Villapark,"84,9"
11242,Lakerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.489822328659239, 51.44014729807283], ""type"": ""Point""}","51.44014729807283, 5.489822328659239",Villapark,"84,9"
11243,Lakerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.489878910518086, 51.44010962160752], ""type"": ""Point""}","51.44010962160752, 5.489878910518086",Villapark,"84,9"
11245,Roeklaan,Parkeerplaats,1.0,"{""coordinates"": [5.493419171511427, 51.43877513814663], ""type"": ""Point""}","51.43877513814663, 5.493419171511427",Villapark,"84,9"
11248,Roeklaan,Parkeerplaats,1.0,"{""coordinates"": [5.49326860066916, 51.438874419562794], ""type"": ""Point""}","51.438874419562794, 5.49326860066916",Villapark,"84,9"
11489,Niet ingevuld,Parkeerplaats,1.0,"{""coordinates"": [5.48478282908313, 51.44022370269301], ""type"": ""Point""}","51.44022370269301, 5.48478282908313",Binnenstad,"40,3"
11490,Niet ingevuld,Parkeerplaats,1.0,"{""coordinates"": [5.484814878144712, 51.44022028530042], ""type"": ""Point""}","51.44022028530042, 5.484814878144712",Binnenstad,"40,3"
11495,Niet ingevuld,Parkeerplaats,1.0,"{""coordinates"": [5.4848458718922535, 51.439844214582315], ""type"": ""Point""}","51.439844214582315, 5.4848458718922535",Binnenstad,"40,3"
11498,Niet ingevuld,Parkeerplaats,1.0,"{""coordinates"": [5.484808344488018, 51.439684884065336], ""type"": ""Point""}","51.439684884065336, 5.484808344488018",Binnenstad,"40,3"
11499,Niet ingevuld,Parkeerplaats,1.0,"{""coordinates"": [5.484816736524919, 51.43946907426634], ""type"": ""Point""}","51.43946907426634, 5.484816736524919",Binnenstad,"40,3"
11501,Niet ingevuld,Parkeerplaats,1.0,"{""coordinates"": [5.484784573075574, 51.43933408596144], ""type"": ""Point""}","51.43933408596144, 5.484784573075574",Binnenstad,"40,3"
11509,Niet ingevuld,Parkeerplaats,1.0,"{""coordinates"": [5.485116030007585, 51.439484316729164], ""type"": ""Point""}","51.439484316729164, 5.485116030007585",Binnenstad,"40,3"
11519,Niet ingevuld,Parkeerplaats,1.0,"{""coordinates"": [5.485278925281684, 51.439477538793334], ""type"": ""Point""}","51.439477538793334, 5.485278925281684",Binnenstad,"40,3"
11002,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.46389281542325, 51.438359089965786], ""type"": ""Point""}","51.438359089965786, 5.46389281542325","Eliasterrein, Vonderkwartier","47,9"
11005,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.46381431243649, 51.43831074936468], ""type"": ""Point""}","51.43831074936468, 5.46381431243649","Eliasterrein, Vonderkwartier","47,9"
11006,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.463788144331311, 51.43829463551983], ""type"": ""Point""}","51.43829463551983, 5.463788144331311","Eliasterrein, Vonderkwartier","47,9"
11008,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.463735808177952, 51.43826240871131], ""type"": ""Point""}","51.43826240871131, 5.463735808177952","Eliasterrein, Vonderkwartier","47,9"
11009,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.463709641566502, 51.43824629484779], ""type"": ""Point""}","51.43824629484779, 5.463709641566502","Eliasterrein, Vonderkwartier","47,9"
11010,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.4636834735353075, 51.43823018097931], ""type"": ""Point""}","51.43823018097931, 5.4636834735353075","Eliasterrein, Vonderkwartier","47,9"
11014,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.463578803036741, 51.43816572724299], ""type"": ""Point""}","51.43816572724299, 5.463578803036741","Eliasterrein, Vonderkwartier","47,9"
11015,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.4635526350980275, 51.438149613344955], ""type"": ""Point""}","51.438149613344955, 5.4635526350980275","Eliasterrein, Vonderkwartier","47,9"
11020,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.463421798561371, 51.43806904556183], ""type"": ""Point""}","51.43806904556183, 5.463421798561371","Eliasterrein, Vonderkwartier","47,9"
11023,Wouter Hollemanplein,Parkeerplaats,1.0,"{""coordinates"": [5.463343296573428, 51.438020704641474], ""type"": ""Point""}","51.438020704641474, 5.463343296573428","Eliasterrein, Vonderkwartier","47,9"
11027,St Antoniusstraat,Parkeerplaats,1.0,"{""coordinates"": [5.467519565661318, 51.4398488894686], ""type"": ""Point""}","51.4398488894686, 5.467519565661318",Philipsdorp,"42,1"
11031,St Antoniusstraat,Parkeerplaats,1.0,"{""coordinates"": [5.4676822464296, 51.43970853492523], ""type"": ""Point""}","51.43970853492523, 5.4676822464296",Philipsdorp,"42,1"
11033,St Antoniusstraat,Parkeerplaats,1.0,"{""coordinates"": [5.467542218619499, 51.43965709513011], ""type"": ""Point""}","51.43965709513011, 5.467542218619499",Philipsdorp,"42,1"
11256,Roeklaan,Parkeerplaats,1.0,"{""coordinates"": [5.492574357603388, 51.43931446834891], ""type"": ""Point""}","51.43931446834891, 5.492574357603388",Villapark,"84,9"
11260,Roeklaan,Parkeerplaats,1.0,"{""coordinates"": [5.492425661523068, 51.43937947586509], ""type"": ""Point""}","51.43937947586509, 5.492425661523068",Villapark,"84,9"
11268,Treurenburgstraat,Parkeerplaats,1.0,"{""coordinates"": [5.492577646047767, 51.43960914194398], ""type"": ""Point""}","51.43960914194398, 5.492577646047767",Villapark,"84,9"
11270,Treurenburgstraat,Parkeerplaats,1.0,"{""coordinates"": [5.492471128373752, 51.43955115887664], ""type"": ""Point""}","51.43955115887664, 5.492471128373752",Villapark,"84,9"
11272,Treurenburgstraat,Parkeerplaats,1.0,"{""coordinates"": [5.49203670163665, 51.43940635047672], ""type"": ""Point""}","51.43940635047672, 5.49203670163665",Villapark,"84,9"
11273,Treurenburgstraat,Parkeerplaats,1.0,"{""coordinates"": [5.491998614203817, 51.43932767094922], ""type"": ""Point""}","51.43932767094922, 5.491998614203817",Villapark,"84,9"
